"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_RF_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.476 0.645 0.674 0.618
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_RF_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.328 0.494 0.343 0.884 0.248 0.397 0.259 0.846
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_RF_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.488 0.656 0.635 0.678
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_RF_rus" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.472 0.641 0.511 0.862 0.386 0.557 0.421 0.82
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_RF_smote" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.481 0.65 0.575 0.747
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.496 0.663 0.597 0.745
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.527 0.69 0.646 0.741
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_SVM_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.61 0.758 0.745 0.77 0.444 0.615 0.589 0.644
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_SVM_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.305 0.467 0.317 0.884 0.212 0.35 0.221 0.843
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_SVM_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.596 0.747 0.668 0.848 0.452 0.622 0.55 0.716
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_SVM_rus" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.441 0.612 0.475 0.86 0.344 0.512 0.375 0.804
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_SVM_smote" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.6 0.75 0.676 0.841 0.475 0.644 0.566 0.748
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_SVM_borderline_smote_type1" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.604 0.753 0.684 0.838 0.451 0.622 0.571 0.682
18001 "CapsuleDef3" 0.002 35 0.5 32 0 1 "fit_SVM_borderline_smote_type2" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.608 0.757 0.698 0.826 0.466 0.636 0.588 0.693
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_RF_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.675 0.806 0.809 0.802 0.471 0.641 0.683 0.604
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_RF_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.485 0.653 0.528 0.856 0.397 0.569 0.439 0.808
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_RF_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.67 0.802 0.809 0.795 0.515 0.68 0.67 0.69
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_RF_rus" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.552 0.712 0.622 0.832 0.485 0.653 0.559 0.785
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_RF_smote" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.673 0.804 0.809 0.8 0.509 0.675 0.623 0.736
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_RF_borderline_smote_type1" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.672 0.804 0.808 0.799 0.496 0.663 0.625 0.706
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_RF_borderline_smote_type2" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.673 0.804 0.81 0.798 0.522 0.686 0.673 0.7
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_SVM_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.544 0.705 0.742 0.671 0.409 0.581 0.581 0.581
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_SVM_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.429 0.601 0.471 0.83 0.34 0.507 0.382 0.755
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_SVM_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.542 0.703 0.65 0.767 0.455 0.625 0.569 0.695
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_SVM_rus" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.493 0.66 0.578 0.77 0.427 0.598 0.506 0.731
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_SVM_smote" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.541 0.702 0.652 0.761 0.462 0.632 0.579 0.695
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_SVM_borderline_smote_type1" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.548 0.708 0.671 0.748 0.467 0.636 0.578 0.707
18002 "CapsuleDef3" 0.002 35 0.5 32 3 1 "fit_SVM_borderline_smote_type2" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.551 0.71 0.695 0.726 0.446 0.617 0.568 0.675
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_RF_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.674 0.805 0.809 0.801 0.498 0.665 0.697 0.635
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_RF_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.501 0.668 0.548 0.854 0.426 0.597 0.474 0.808
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_RF_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.665 0.799 0.81 0.787 0.514 0.679 0.667 0.692
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_RF_rus" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.572 0.728 0.648 0.83 0.487 0.655 0.563 0.782
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_RF_smote" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.674 0.805 0.809 0.802 0.51 0.676 0.623 0.739
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_RF_borderline_smote_type1" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.668 0.801 0.809 0.794 0.503 0.669 0.635 0.706
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_RF_borderline_smote_type2" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.672 0.803 0.81 0.797 0.519 0.683 0.671 0.697
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_SVM_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.531 0.693 0.738 0.654 0.406 0.577 0.579 0.576
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_SVM_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.403 0.575 0.437 0.839 0.304 0.467 0.336 0.766
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_SVM_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.546 0.706 0.656 0.764 0.424 0.595 0.523 0.69
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_SVM_rus" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.504 0.67 0.574 0.804 0.404 0.575 0.491 0.695
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_SVM_smote" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.546 0.706 0.666 0.752 0.46 0.63 0.578 0.694
18003 "CapsuleDef3" 0.002 35 0.5 32 4 1 "fit_SVM_borderline_smote_type1" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.541 0.702 0.667 0.741 0.471 0.64 0.595 0.693
