"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_RF_all" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.692 0.818 0.797 0.839 0.481 0.65 0.66 0.64
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_RF_sbc" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.236 0.381 0.241 0.908 0.148 0.258 0.153 0.828
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_RF_ros" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.692 0.818 0.797 0.839 0.449 0.62 0.609 0.632
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_RF_rus" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.448 0.619 0.476 0.885 0.341 0.509 0.375 0.79
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_RF_smote" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.692 0.818 0.797 0.839 0.427 0.598 0.506 0.731
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.692 0.818 0.797 0.839 0.435 0.606 0.516 0.735
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.692 0.818 0.797 0.839 0.443 0.614 0.564 0.673
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_SVM_all" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.609 0.757 0.727 0.789 0.422 0.593 0.605 0.582
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_SVM_sbc" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.229 0.373 0.235 0.911 0.142 0.249 0.146 0.825
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_SVM_ros" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.597 0.748 0.657 0.868 0.393 0.564 0.499 0.65
24001 "CapsuleDef4" 0.0015 25 0.5 32 0 1 "fit_SVM_rus" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.39 0.561 0.41 0.886 0.251 0.401 0.273 0.753
