"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_RF_all" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.691 0.818 0.797 0.839 0.469 0.639 0.668 0.612
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_RF_sbc" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.237 0.383 0.243 0.907 0.151 0.262 0.155 0.829
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_RF_ros" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.691 0.818 0.797 0.839 0.452 0.623 0.606 0.641
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_RF_rus" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.426 0.598 0.451 0.887 0.311 0.475 0.338 0.799
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_RF_smote" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.691 0.818 0.797 0.839 0.43 0.601 0.508 0.736
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.691 0.818 0.797 0.839 0.444 0.615 0.53 0.733
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.691 0.818 0.797 0.839 0.455 0.626 0.603 0.65
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_SVM_all" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.608 0.756 0.732 0.782 0.404 0.576 0.536 0.622
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_SVM_sbc" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.239 0.385 0.245 0.905 0.147 0.257 0.152 0.817
27001 "CapsuleDef4" 0.003 25 0.5 32 0 1 "fit_SVM_ros" 0.181764198922236 0.307615003209616 0.18573559028097 0.894745920745921 0.615 0.762 0.682 0.864 0.364 0.534 0.452 0.651
