"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_RF_all" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.686 0.814 0.818 0.81 0.507 0.672 0.726 0.626
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_RF_sbc" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.28 0.438 0.293 0.867 0.191 0.321 0.2 0.819
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_RF_ros" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.686 0.814 0.818 0.81 0.504 0.67 0.662 0.679
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_RF_rus" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.528 0.691 0.581 0.853 0.45 0.621 0.51 0.794
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_RF_smote" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.686 0.814 0.818 0.81 0.505 0.672 0.606 0.752
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.686 0.814 0.818 0.81 0.498 0.665 0.606 0.737
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.686 0.814 0.818 0.81 0.526 0.689 0.662 0.718
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_SVM_all" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.623 0.768 0.762 0.773 0.494 0.661 0.677 0.646
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_SVM_sbc" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.279 0.437 0.292 0.865 0.189 0.319 0.198 0.813
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_SVM_ros" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.625 0.769 0.715 0.832 0.476 0.645 0.599 0.7
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_SVM_rus" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.498 0.665 0.547 0.848 0.401 0.573 0.452 0.781
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_SVM_smote" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.618 0.764 0.706 0.833 0.463 0.633 0.585 0.69
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_SVM_borderline_smote_type1" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.625 0.769 0.72 0.826 0.479 0.648 0.621 0.678
9001 "CapsuleDef3" 0.001 30 0.5 32 0 1 "fit_SVM_borderline_smote_type2" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.626 0.77 0.728 0.817 0.499 0.666 0.649 0.685
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_RF_all" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.68 0.809 0.816 0.802 0.52 0.684 0.736 0.639
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_RF_sbc" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.541 0.702 0.602 0.842 0.473 0.642 0.547 0.777
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_RF_ros" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.68 0.809 0.816 0.802 0.52 0.684 0.679 0.689
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_RF_rus" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.577 0.732 0.649 0.839 0.493 0.661 0.578 0.771
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_RF_smote" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.681 0.81 0.816 0.805 0.534 0.697 0.66 0.737
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_RF_borderline_smote_type1" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.679 0.809 0.815 0.802 0.517 0.681 0.661 0.704
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_RF_borderline_smote_type2" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.677 0.807 0.815 0.8 0.523 0.687 0.696 0.678
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_SVM_all" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.575 0.73 0.752 0.71 0.513 0.678 0.737 0.628
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_SVM_sbc" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.514 0.679 0.578 0.821 0.421 0.593 0.49 0.749
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_SVM_ros" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.572 0.728 0.677 0.787 0.48 0.648 0.621 0.678
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_SVM_rus" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.534 0.696 0.618 0.797 0.463 0.633 0.566 0.717
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_SVM_smote" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.567 0.724 0.695 0.755 0.519 0.684 0.658 0.712
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_SVM_borderline_smote_type1" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.551 0.71 0.689 0.732 0.509 0.675 0.665 0.684
9002 "CapsuleDef3" 0.001 30 0.5 32 3 1 "fit_SVM_borderline_smote_type2" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.576 0.731 0.727 0.736 0.531 0.694 0.714 0.675
9003 "CapsuleDef3" 0.001 30 0.5 32 4 1 "fit_RF_all" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.678 0.808 0.816 0.8 0.518 0.683 0.733 0.639
9003 "CapsuleDef3" 0.001 30 0.5 32 4 1 "fit_RF_sbc" 0.232507267505963 0.377291515654026 0.241636208632839 0.860223776223776 0.555 0.713 0.623 0.834 0.486 0.654 0.56 0.787
