"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_RF_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.518 0.682 0.706 0.66
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_RF_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.276 0.433 0.287 0.881 0.194 0.325 0.201 0.846
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_RF_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.514 0.679 0.666 0.693
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_RF_rus" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.508 0.674 0.556 0.855 0.453 0.623 0.502 0.821
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_RF_smote" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.508 0.674 0.612 0.751
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.501 0.668 0.608 0.74
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.682 0.811 0.811 0.81 0.535 0.697 0.672 0.724
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_SVM_all" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.63 0.773 0.764 0.782 0.49 0.658 0.65 0.666
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_SVM_sbc" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.276 0.432 0.286 0.881 0.189 0.318 0.196 0.84
16001 "CapsuleDef3" 0.001 35 0.5 32 0 1 "fit_SVM_ros" 0.227360540495591 0.370486964496652 0.234670255787021 0.879505827505828 0.619 0.764 0.7 0.841 0.497 0.664 0.613 0.724
