"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_RF_all" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.678 0.808 0.79 0.827 0.52 0.684 0.682 0.686
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_RF_sbc" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.214 0.353 0.218 0.919 0.143 0.25 0.146 0.876
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_RF_ros" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.678 0.808 0.79 0.827 0.5 0.666 0.638 0.698
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_RF_rus" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.446 0.617 0.47 0.894 0.363 0.533 0.388 0.848
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_RF_smote" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.678 0.808 0.79 0.827 0.458 0.628 0.536 0.759
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.678 0.808 0.79 0.827 0.46 0.63 0.548 0.741
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.678 0.808 0.79 0.827 0.513 0.678 0.628 0.738
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_SVM_all" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.606 0.755 0.721 0.793 0.525 0.688 0.655 0.726
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_SVM_sbc" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.234 0.38 0.239 0.917 0.155 0.269 0.159 0.875
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_SVM_ros" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.6 0.75 0.665 0.86 0.463 0.633 0.567 0.716
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_SVM_rus" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.417 0.588 0.437 0.898 0.325 0.491 0.349 0.826
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_SVM_smote" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.599 0.749 0.661 0.863 0.469 0.639 0.559 0.745
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_SVM_borderline_smote_type1" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.607 0.755 0.682 0.846 0.46 0.63 0.578 0.692
29001 "CapsuleDef4" 5e-04 30 0.5 32 0 1 "fit_SVM_borderline_smote_type2" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.613 0.76 0.698 0.834 0.48 0.649 0.596 0.712
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_RF_all" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.672 0.804 0.789 0.819 0.545 0.706 0.723 0.689
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_RF_sbc" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.474 0.643 0.505 0.885 0.404 0.576 0.438 0.839
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_RF_ros" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.653 0.79 0.79 0.791 0.496 0.663 0.672 0.655
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_RF_rus" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.538 0.7 0.584 0.873 0.479 0.648 0.534 0.823
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_RF_smote" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.672 0.804 0.787 0.821 0.518 0.682 0.616 0.764
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_RF_borderline_smote_type1" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.671 0.803 0.789 0.818 0.509 0.675 0.618 0.743
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_RF_borderline_smote_type2" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.673 0.804 0.789 0.82 0.513 0.678 0.656 0.702
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_SVM_all" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.544 0.705 0.709 0.701 0.5 0.667 0.653 0.681
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_SVM_sbc" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.428 0.599 0.459 0.865 0.37 0.54 0.4 0.83
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_SVM_ros" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.508 0.674 0.589 0.788 0.429 0.601 0.519 0.713
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_SVM_rus" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.477 0.646 0.52 0.853 0.418 0.589 0.462 0.814
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_SVM_smote" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.513 0.678 0.601 0.778 0.443 0.614 0.542 0.709
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_SVM_borderline_smote_type1" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.523 0.687 0.618 0.772 0.449 0.62 0.547 0.715
29002 "CapsuleDef4" 5e-04 30 0.5 32 3 1 "fit_SVM_borderline_smote_type2" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.539 0.7 0.665 0.739 0.479 0.648 0.61 0.691
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_RF_all" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.671 0.803 0.789 0.818 0.53 0.693 0.724 0.664
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_RF_sbc" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.447 0.618 0.474 0.884 0.386 0.556 0.413 0.852
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_RF_ros" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.67 0.802 0.79 0.815 0.516 0.681 0.667 0.695
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_RF_rus" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.518 0.682 0.56 0.872 0.447 0.617 0.509 0.785
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_RF_smote" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.671 0.803 0.787 0.82 0.513 0.679 0.612 0.761
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_RF_borderline_smote_type1" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.672 0.804 0.788 0.82 0.499 0.666 0.61 0.733
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_RF_borderline_smote_type2" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.67 0.802 0.788 0.818 0.525 0.688 0.664 0.714
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_SVM_all" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.525 0.689 0.703 0.675 0.508 0.674 0.672 0.675
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_SVM_sbc" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.407 0.579 0.447 0.82 0.352 0.521 0.389 0.787
29003 "CapsuleDef4" 5e-04 30 0.5 32 4 1 "fit_SVM_ros" 0.175263279199262 0.298253646312634 0.178312630816367 0.911100233100233 0.509 0.674 0.595 0.777 0.458 0.629 0.547 0.739
