"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_RF_all" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.67 0.803 0.785 0.821 0.512 0.677 0.675 0.679
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_RF_sbc" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.248 0.398 0.253 0.93 0.18 0.305 0.184 0.884
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_RF_ros" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.67 0.803 0.785 0.821 0.498 0.665 0.648 0.683
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_RF_rus" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.433 0.604 0.455 0.899 0.344 0.512 0.365 0.857
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_RF_smote" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.67 0.803 0.785 0.821 0.462 0.632 0.54 0.76
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.67 0.803 0.785 0.821 0.458 0.629 0.544 0.743
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.67 0.803 0.785 0.821 0.49 0.658 0.604 0.722
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_SVM_all" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.592 0.744 0.713 0.777 0.517 0.682 0.663 0.702
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_SVM_sbc" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.221 0.362 0.225 0.931 0.145 0.253 0.147 0.883
37001 "CapsuleDef4" 0.001 35 0.5 32 0 1 "fit_SVM_ros" 0.169476575906941 0.289833211538264 0.171918949392885 0.922657342657343 0.582 0.736 0.639 0.867 0.468 0.637 0.567 0.728
