"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_RF_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.479 0.648 0.68 0.618
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_RF_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.288 0.447 0.302 0.856 0.192 0.322 0.203 0.781
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_RF_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.478 0.647 0.669 0.626
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_RF_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.511 0.676 0.565 0.841 0.377 0.548 0.433 0.745
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_RF_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.462 0.632 0.56 0.724
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.453 0.624 0.564 0.697
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.483 0.651 0.64 0.664
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_SVM_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.598 0.749 0.771 0.728 0.423 0.594 0.61 0.579
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_SVM_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.286 0.445 0.301 0.858 0.187 0.315 0.198 0.774
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_SVM_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.607 0.755 0.695 0.826 0.417 0.589 0.523 0.674
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_SVM_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.488 0.656 0.537 0.842 0.356 0.525 0.414 0.717
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_SVM_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.6 0.75 0.687 0.824 0.413 0.584 0.518 0.671
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_SVM_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.6 0.75 0.696 0.812 0.414 0.585 0.536 0.644
1 "CapsuleDef3" 0 25 0.5 32 0 1 "fit_SVM_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.616 0.762 0.729 0.799 0.439 0.61 0.567 0.662
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_RF_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.691 0.818 0.83 0.805 0.489 0.657 0.714 0.608
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_RF_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.495 0.662 0.547 0.84 0.376 0.546 0.429 0.752
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_RF_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.692 0.818 0.831 0.805 0.493 0.66 0.675 0.646
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_RF_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.577 0.732 0.653 0.833 0.423 0.594 0.506 0.719
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_RF_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.691 0.818 0.83 0.805 0.495 0.662 0.638 0.687
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_RF_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.691 0.818 0.83 0.805 0.486 0.654 0.631 0.68
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_RF_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.692 0.818 0.83 0.805 0.501 0.667 0.673 0.662
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_SVM_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.556 0.715 0.754 0.68 0.432 0.603 0.633 0.575
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_SVM_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.419 0.59 0.458 0.831 0.317 0.481 0.358 0.734
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_SVM_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.572 0.728 0.667 0.801 0.449 0.619 0.563 0.688
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_SVM_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.521 0.685 0.596 0.805 0.388 0.559 0.467 0.695
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_SVM_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.58 0.734 0.679 0.799 0.467 0.636 0.591 0.69
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_SVM_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.573 0.729 0.66 0.813 0.444 0.615 0.546 0.702
2 "CapsuleDef3" 0 25 0.5 32 3 1 "fit_SVM_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.587 0.74 0.716 0.766 0.478 0.646 0.627 0.667
3 "CapsuleDef3" 0 25 0.5 32 4 1 "fit_RF_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.69 0.817 0.831 0.804 0.477 0.645 0.711 0.591
3 "CapsuleDef3" 0 25 0.5 32 4 1 "fit_RF_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.517 0.681 0.574 0.839 0.387 0.558 0.441 0.759
3 "CapsuleDef3" 0 25 0.5 32 4 1 "fit_RF_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.69 0.817 0.831 0.803 0.493 0.661 0.685 0.638
3 "CapsuleDef3" 0 25 0.5 32 4 1 "fit_RF_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.598 0.749 0.687 0.823 0.456 0.626 0.568 0.698
3 "CapsuleDef3" 0 25 0.5 32 4 1 "fit_RF_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.69 0.817 0.831 0.803 0.498 0.665 0.651 0.68
3 "CapsuleDef3" 0 25 0.5 32 4 1 "fit_RF_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.69 0.817 0.831 0.803 0.487 0.655 0.644 0.666
