"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_RF_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.488 0.656 0.718 0.604
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_RF_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.319 0.484 0.337 0.856 0.227 0.37 0.242 0.782
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_RF_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.489 0.656 0.678 0.636
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_RF_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.523 0.687 0.58 0.841 0.43 0.601 0.494 0.768
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_RF_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.486 0.654 0.606 0.71
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_RF_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.485 0.653 0.609 0.703
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_RF_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.694 0.819 0.831 0.808 0.505 0.671 0.667 0.675
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_SVM_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.627 0.771 0.773 0.769 0.47 0.64 0.662 0.619
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_SVM_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.299 0.461 0.315 0.855 0.218 0.358 0.233 0.773
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_SVM_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.628 0.772 0.724 0.826 0.476 0.645 0.613 0.68
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_SVM_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.509 0.675 0.563 0.843 0.389 0.561 0.448 0.749
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_SVM_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.618 0.764 0.715 0.82 0.472 0.641 0.6 0.687
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_SVM_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.631 0.774 0.743 0.807 0.476 0.645 0.637 0.653
1001 "CapsuleDef3" 5e-04 25 0.5 32 0 1 "fit_SVM_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.632 0.775 0.747 0.804 0.504 0.671 0.657 0.685
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_RF_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.687 0.815 0.83 0.8 0.485 0.653 0.718 0.599
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_RF_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.567 0.724 0.637 0.838 0.464 0.634 0.554 0.741
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_RF_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.686 0.814 0.83 0.799 0.498 0.664 0.709 0.625
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_RF_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.604 0.753 0.693 0.824 0.497 0.664 0.616 0.72
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_RF_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.687 0.814 0.828 0.801 0.514 0.679 0.667 0.691
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_RF_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.685 0.813 0.828 0.799 0.505 0.671 0.656 0.687
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_RF_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.686 0.814 0.828 0.8 0.509 0.675 0.716 0.638
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_SVM_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.593 0.744 0.758 0.731 0.503 0.669 0.745 0.607
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_SVM_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.524 0.687 0.6 0.805 0.454 0.625 0.555 0.714
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_SVM_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.598 0.749 0.707 0.795 0.506 0.672 0.667 0.678
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_SVM_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.569 0.725 0.669 0.792 0.49 0.657 0.632 0.685
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_SVM_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.561 0.719 0.706 0.733 0.498 0.665 0.675 0.655
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_SVM_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.559 0.717 0.701 0.734 0.493 0.661 0.653 0.669
1002 "CapsuleDef3" 5e-04 25 0.5 32 3 1 "fit_SVM_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.58 0.734 0.733 0.736 0.49 0.658 0.699 0.621
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_RF_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.686 0.814 0.83 0.798 0.503 0.67 0.738 0.613
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_RF_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.557 0.715 0.626 0.834 0.482 0.651 0.577 0.746
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_RF_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.685 0.813 0.83 0.797 0.511 0.676 0.72 0.638
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_RF_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.609 0.757 0.702 0.821 0.509 0.675 0.642 0.711
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_RF_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.685 0.813 0.829 0.798 0.517 0.682 0.677 0.687
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_RF_borderline_smote_type1" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.685 0.813 0.829 0.798 0.507 0.673 0.667 0.679
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_RF_borderline_smote_type2" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.686 0.814 0.83 0.798 0.514 0.679 0.713 0.647
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_SVM_all" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.579 0.733 0.75 0.718 0.515 0.68 0.734 0.634
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_SVM_sbc" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.517 0.682 0.598 0.793 0.434 0.606 0.526 0.714
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_SVM_ros" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.572 0.728 0.686 0.776 0.493 0.66 0.649 0.672
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_SVM_rus" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.561 0.719 0.67 0.775 0.483 0.652 0.644 0.659
1003 "CapsuleDef3" 5e-04 25 0.5 32 4 1 "fit_SVM_smote" 0.240173628452114 0.387322586034795 0.251421039166175 0.842983682983683 0.557 0.715 0.685 0.749 0.507 0.673 0.684 0.663
